,X_key,Course.ID,EntityType,Name,Length..Hours.,Avg..User.Rating,Total.Enrollments,Total.Ratings,Organiser,Difficulty,Public.URL,uni
2241,3x9UKw40EeeYSwoRrxflRA,3x9UKw40EeeYSwoRrxflRA,COURSE,Reporting extra-financier et stratégie RSE,12,4.723214286,3985,112,ESSEC Business School,Beginner,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse,TRUE
2242,1IxAHTxmEeWdUgozVKt3nw,1IxAHTxmEeWdUgozVKt3nw,COURSE,Children Acquiring Literacy Naturally,11,4.225806452,6294,31,"University of California, Santa Cruz",Beginner,https://www.coursera.org/learn/children-literacy,TRUE
2243,s6-4dWF6EeWQkBIrm_qxoQ,s6-4dWF6EeWQkBIrm_qxoQ,COURSE,Comprendre les Microcontroleurs,37,4.743243243,6836,74,École Polytechnique Fédérale de Lausanne,Intermediate,https://www.coursera.org/learn/microcontroleurs,TRUE
2244,nW1dUu13Eea2mxLTB28_VA,nW1dUu13Eea2mxLTB28_VA,COURSE,Strategic Innovation: Managing Innovation Initiatives,15,4.768518519,4004,216,University of Illinois at Urbana-Champaign,Intermediate,https://www.coursera.org/learn/strategic-innovation-innovation-at-the-frontier,TRUE
2245,m4VAhBO8EeelzQod6J-aLA,m4VAhBO8EeelzQod6J-aLA,COURSE,Global Trends for Business and Society,11,4.784982935,4472,293,University of Pennsylvania,Mixed,https://www.coursera.org/learn/wharton-global-trends-business,TRUE
2246,UCVlZaWxEeSHRCIACyUEiQ,UCVlZaWxEeSHRCIACyUEiQ,COURSE,生物信息学: 导论与方法,32,4.736196319,14485,163,Peking University,Mixed,https://www.coursera.org/learn/sheng-wu-xin-xi-xue,TRUE
2247,NlhsjCBIEeqlcwp1n32-AQ,NlhsjCBIEeqlcwp1n32-AQ,COURSE,Lesson | Small Talk & Conversational Vocabulary,4,NA,182,0,Georgia Institute of Technology,Mixed,https://www.coursera.org/learn/lesson-small-talk-and-conversational-vocabulary,TRUE
2248,KEY9D8SzEeWhPQ55lNYVVQ,KEY9D8SzEeWhPQ55lNYVVQ,COURSE,Java程序设计,37,4.696335079,22222,191,Peking University,Intermediate,https://www.coursera.org/learn/java-chengxu-sheji,TRUE
2249,GkyTjuR5EeWpUQ6vdoq9ZQ,GkyTjuR5EeWpUQ6vdoq9ZQ,COURSE,Cybersecurity and the Internet of Things,7,4.506887052,14624,363,University System of Georgia,Intermediate,https://www.coursera.org/learn/iot-cyber-security,TRUE
2250,EMxQwlTHEeepwQ7R5mPDbg,EMxQwlTHEeepwQ7R5mPDbg,COURSE,Введение в данные,9,4.688073394,4840,109,Novosibirsk State University ,Intermediate,https://www.coursera.org/learn/vvedeniye-dannyye,TRUE
2251,Cil8XPTgEeSlpiIAC7NwBA,Cil8XPTgEeSlpiIAC7NwBA,COURSE,Scaling Operations: Linking Strategy and Execution,15,4.593406593,9461,91,Northwestern University,Mixed,https://www.coursera.org/learn/operations-strategy,TRUE
2252,2InHZhR3EeW_mxLPrCkAqw,2InHZhR3EeW_mxLPrCkAqw,COURSE,C程序设计进阶,23,4.861618799,16531,766,Peking University,Mixed,https://www.coursera.org/learn/c-chengxu-sheji,TRUE
2253,yXNUmeMfEeia9w5DXoJ30A,yXNUmeMfEeia9w5DXoJ30A,COURSE,Mastering Statics,22,4.75,990,8,The Hong Kong University of Science and Technology,Intermediate,https://www.coursera.org/learn/mastering-statics,TRUE
2254,nwcmZ4SGEeiFWQ550S4zqg,nwcmZ4SGEeiFWQ550S4zqg,COURSE,An Introduction to Accessibility and Inclusive Design,22,4.5,956,10,University of Illinois at Urbana-Champaign,Beginner,https://www.coursera.org/learn/accessibility,TRUE
2255,kKyRFEEiEeWB_AoW1KYI4Q,kKyRFEEiEeWB_AoW1KYI4Q,COURSE,"Trabaja inteligentemente, no más duro: Gestión del tiempo para la productividad personal y profesional",4,4.502824859,16698,531,"University of California, Irvine",Mixed,https://www.coursera.org/learn/trabaja-inteligentemente,TRUE
2256,c-x3YlYGEemN9g673em_oA,c-x3YlYGEemN9g673em_oA,COURSE,Data in Database,13,3.615384615,1564,13,Arizona State University,Intermediate,https://www.coursera.org/learn/data-in-database,TRUE
2257,U5V8GPhdEeSvDyIAC12Nyg,U5V8GPhdEeSvDyIAC12Nyg,COURSE,Liderazgo Instruccional: Perspectiva Global y Prácticas Locales,11,4.747619048,21503,210,Pontificia Universidad Católica de Chile,Mixed,https://www.coursera.org/learn/liderazgo-educativo,TRUE
2258,GtBnESNNEemgCw6mOm9edg,GtBnESNNEemgCw6mOm9edg,COURSE,Graphic Elements of Design: Color Theory and Image Formats,6,4.9,1216,10,University of Colorado Boulder,Beginner,https://www.coursera.org/learn/graphic-elements-design,TRUE
2259,EfPExbViEeeQrQpzlgG3Wg,EfPExbViEeeQrQpzlgG3Wg,COURSE,Психология признания и самозанятости,8,4.071428571,7606,28,National Research Tomsk State University,Beginner,https://www.coursera.org/learn/psihologiya-priznaniya-i-samozanyatosti,TRUE
2260,6y0D9VXvEeeDLBIonVfq9g,6y0D9VXvEeeDLBIonVfq9g,COURSE,International Water Law,11,4.734177215,5081,79,University of Geneva,Intermediate,https://www.coursera.org/learn/international-water-law,TRUE
2261,5Xg-tcybEei1rRJFOaVb8A,5Xg-tcybEei1rRJFOaVb8A,COURSE,Теория функций комплексного переменного,30,4.75,1413,4,National Research University Higher School of Economics,Intermediate,https://www.coursera.org/learn/complex-variable,TRUE
2264,urbm-CT-EeWCGRL6mLoB5w,urbm-CT-EeWCGRL6mLoB5w,COURSE,Business of Games and Entrepreneurship,16,4.365411437,17459,717,Michigan State University,Mixed,https://www.coursera.org/learn/gamedev-business,TRUE
2265,iCIGe_T6EeS-1yIAC7MN4w,iCIGe_T6EeS-1yIAC7MN4w,COURSE,Experimental Methods in Systems Biology,20,4.543478261,11021,184,Icahn School of Medicine at Mount Sinai,Mixed,https://www.coursera.org/learn/experimental-methods,TRUE
2266,e74M7ThfEeaceBK_gzS6ow,e74M7ThfEeaceBK_gzS6ow,COURSE,Intercultural Management,9,4.544871795,4698,156,ESCP Business School,Beginner,https://www.coursera.org/learn/intercultural,TRUE
2267,T7-SiNc6EeiAqAoF2ruImA,T7-SiNc6EeiAqAoF2ruImA,COURSE,Методология научных исследований и котики,19,4.8,1220,10,National Research Tomsk State University,Beginner,https://www.coursera.org/learn/metodologiya-nauchnyh-issledovanij-kotiki,TRUE
2268,DZdJEXhOEeeVURJkHL48UA,DZdJEXhOEeeVURJkHL48UA,COURSE,Психотехнологии работы с персоналом (Psychotechnologies of personnel management),35,4.725,5914,40,Saint Petersburg State University,Beginner,https://www.coursera.org/learn/psikhotekhnologii-raboty,TRUE
2269,AT_1psTQEee5MA6epWiEig,AT_1psTQEee5MA6epWiEig,COURSE,Diseño instruccional para el aprendizaje activo,19,4.590909091,1949,66,Tecnológico de Monterrey,Beginner,https://www.coursera.org/learn/aprendizaje-activo,TRUE
2270,6Q8IFxgbEei-DRJc5RbeSA,6Q8IFxgbEei-DRJc5RbeSA,COURSE,Healthcare Organizations and the Health System,11,4.725490196,1874,51,Rutgers the State University of New Jersey,Beginner,https://www.coursera.org/learn/healthcare-organizations-health-system,TRUE
2271,58H3s7ZHEeW2iwpbOuagWQ,58H3s7ZHEeW2iwpbOuagWQ,COURSE,3D Printing Applications,17,4.558139535,12216,387,University of Illinois at Urbana-Champaign,Beginner,https://www.coursera.org/learn/3d-printing-applications,TRUE
2272,4AfNP6loEeevAAqY8Yp9-A,4AfNP6loEeevAAqY8Yp9-A,COURSE,Основы разработки на С++: черный пояс,44,5,1362,12,Moscow Institute of Physics and Technology,Intermediate,https://www.coursera.org/learn/c-plus-plus-black,TRUE
2273,v6WP2snaEeWOSQ7DzjkS2Q,v6WP2snaEeWOSQ7DzjkS2Q,COURSE,Emergence of Life,37,4.281690141,9879,71,University of Illinois at Urbana-Champaign,Beginner,https://www.coursera.org/learn/emergence-of-life,TRUE
2274,Y1sD7WReEeSPwSIACy-XPg,Y1sD7WReEeSPwSIACy-XPg,COURSE,Organic Solar Cells - Theory and Practice,15,4.62033462,58336,777,Technical University of Denmark (DTU),Mixed,https://www.coursera.org/learn/solar-cell,TRUE
2275,XZNGlISTEeWxQQoymFg8zQ,XZNGlISTEeWxQQoymFg8zQ,COURSE,L'entrepreneuriat social : de l'envie au projet,10,4.651685393,7185,89,ESSEC Business School,Beginner,https://www.coursera.org/learn/entrepreneuriatquichangelemonde,TRUE
2276,HYFQ1GA3EeWHOBLr-5YFsw,HYFQ1GA3EeWHOBLr-5YFsw,COURSE,Serious Gaming,15,4.450777202,14069,193,Erasmus University Rotterdam,Mixed,https://www.coursera.org/learn/serious-gaming,TRUE
2277,_EyJLru_EeWuCAqiwoZfSw,_EyJLru_EeWuCAqiwoZfSw,COURSE,Investment Strategies and Portfolio Analysis,17,4.090909091,9942,154,Rice University,Mixed,https://www.coursera.org/learn/investment-strategies-portfolio-analysis,TRUE
2278,InqtV6WiEeiDiw4YwP822A,InqtV6WiEeiDiw4YwP822A,COURSE,Management and financial accounting: Know your numbers 1,5,4.5,1084,14,Macquarie University,Beginner,https://www.coursera.org/learn/management-accounting,TRUE
2279,AGFuxG4WEeaROwpt0rzXOQ,AGFuxG4WEeaROwpt0rzXOQ,COURSE,Oral Communication for Engineering Leaders,25,4.678571429,5644,28,Rice University,Mixed,https://www.coursera.org/learn/oral-communication,TRUE
2282,yaJi8EQ4EeiajA5pPRmC1g,yaJi8EQ4EeiajA5pPRmC1g,COURSE,Simple Regression Analysis in Public Health,17,4.718309859,2024,71,Johns Hopkins University,Beginner,https://www.coursera.org/learn/simple-regression-analysis-public-health,TRUE
2283,jZVi525OEeW8nw5ORrHGtQ,jZVi525OEeW8nw5ORrHGtQ,COURSE,"Programming Languages, Part C",21,4.946127946,12202,297,University of Washington,Mixed,https://www.coursera.org/learn/programming-languages-part-c,TRUE
2284,_HYzDzDHEeiWTQ4fi9qqFg,_HYzDzDHEeiWTQ4fi9qqFg,COURSE,人工智慧：機器學習與理論基礎 (Artificial Intelligence - Learning & Theory),26,4.764705882,4706,17,National Taiwan University,Intermediate,https://www.coursera.org/learn/ai2,TRUE
2286,FlC5ALUgEeinWBJDg6OkoA,FlC5ALUgEeinWBJDg6OkoA,COURSE,Fundamentals of Immunology: Death by Friendly Fire,19,4.6,2509,35,Rice University,Intermediate,https://www.coursera.org/learn/immunology-friendlyfire,TRUE
2287,9p1NWzJzEeWFJhJQP1CW-Q,9p1NWzJzEeWFJhJQP1CW-Q,COURSE,World Design for Video Games,11,4.386690647,20427,556,California Institute of the Arts,Beginner,https://www.coursera.org/learn/video-game-world,TRUE
2288,#NAME?,#NAME?,COURSE,Copyright Law,10,4.852459016,1496,61,University of Pennsylvania,Mixed,https://www.coursera.org/learn/copyright-law,TRUE
2289,v_gyWRtIEemq4hJPp9j-Lg,v_gyWRtIEemq4hJPp9j-Lg,COURSE,Exploiting and Securing Vulnerabilities in Java Applications,16,4.4,732,5,"University of California, Davis",Intermediate,https://www.coursera.org/learn/exploiting-securing-vulnerabilities-java-applications,TRUE
2290,QKuGrOVSEeWqgA7hWaP3zw,QKuGrOVSEeWqgA7hWaP3zw,COURSE,Cities are back in town : urban sociology for a globalizing urban world,19,4.477876106,17033,113,Sciences Po,Beginner,https://www.coursera.org/learn/urban-development,TRUE
2291,Kc4LTj4lEeaYxQofsrK9hw,Kc4LTj4lEeaYxQofsrK9hw,COURSE,Safety in the Utility Industry,5,4.691964286,1979,224,"The State University of New York, University at Buffalo",Beginner,https://www.coursera.org/learn/safety-utility-industry,TRUE
2292,EVxWU6_bEeSmUyIACymLoA,EVxWU6_bEeSmUyIACymLoA,COURSE,The Music of the Beatles,19,4.737991266,30789,458,University of Rochester,Mixed,https://www.coursera.org/learn/the-beatles,TRUE
2293,nBmsoNbMEeelahJ6QeV7ig,nBmsoNbMEeelahJ6QeV7ig,COURSE,"Medical Emergencies: CPR, Toxicology, and Wilderness",15,4.840909091,1672,44,University of Colorado Boulder,Beginner,https://www.coursera.org/learn/medical-emergencies-cpr-toxicology-wilderness,TRUE
2294,QKGzLQoYEeWKzSIAC7Uk8A,QKGzLQoYEeWKzSIAC7Uk8A,COURSE,Types of Conflict,8,4.321705426,24950,516,"University of California, Irvine",Mixed,https://www.coursera.org/learn/types-of-conflict,TRUE
2295,Kdf551i6Eeaw3QoEHqdPHw,Kdf551i6Eeaw3QoEHqdPHw,COURSE,Building High-Performing Teams,15,4.788461538,7003,104,University of Pennsylvania,Beginner,https://www.coursera.org/learn/high-performing-teams,TRUE
2296,EA0hyTUGEeWWBQrVFXqd1w,EA0hyTUGEeWWBQrVFXqd1w,COURSE,Web Application Development with JavaScript and MongoDB,19,4.584942085,41833,518,University of London,Mixed,https://www.coursera.org/learn/web-application-development,TRUE
2297,DLOMj4cTEeWgrxLS5SGTUQ,DLOMj4cTEeWgrxLS5SGTUQ,COURSE,Circadian clocks: how rhythms structure life,15,4.827586207,1419,29,Ludwig-Maximilians-Universität München (LMU),Mixed,https://www.coursera.org/learn/circadian-clocks,TRUE
2298,B-hTseP8Eei7TQpV5AYlmg,B-hTseP8Eei7TQpV5AYlmg,COURSE,The Development of Mobile Health Monitoring Systems,18,4.25,1543,8,Saint Petersburg State University,Intermediate,https://www.coursera.org/learn/mobile-health-monitoring-systems,TRUE
2300,tEeou97EEeaOxRITIX-jtA,tEeou97EEeaOxRITIX-jtA,COURSE,經濟學概論：誘因與市場（Introduction to Economics: Incentive and Markets）,14,4.796296296,4539,54,National Taiwan University,Mixed,https://www.coursera.org/learn/economics,TRUE
2301,okLtn0dFEeeMtBKozo_2UA,okLtn0dFEeeMtBKozo_2UA,COURSE,Designing the Future of Work,16,4.757575758,2821,33,UNSW Sydney (The University of New South Wales),Beginner,https://www.coursera.org/learn/designing-future-of-work,TRUE
2302,nT9PuhlmEeePEAqWl-RQQA,nT9PuhlmEeePEAqWl-RQQA,COURSE,The Changing Landscape of Ancient Rome. Archaeology and History of the Palatine Hill,13,4.192982456,5323,114,Sapienza University of Rome,Beginner,https://www.coursera.org/learn/palatine-hill-archaeology-history,TRUE
2303,m-oZTNCwEeWxGA7pQdBNkw,m-oZTNCwEeWxGA7pQdBNkw,COURSE,Oceanography: a key to better understand our world,22,4.489361702,5758,47,Universitat de Barcelona,Mixed,https://www.coursera.org/learn/oceanography,TRUE
2304,jeelkkLEEeWB_AoW1KYI4Q,jeelkkLEEeWB_AoW1KYI4Q,COURSE,Mécanique de Newton,26,4.709677419,8800,93,École Polytechnique Fédérale de Lausanne,Mixed,https://www.coursera.org/learn/mecanique-newton,TRUE
2305,d086Bc9YEeSS_CIACzcAUg,d086Bc9YEeSS_CIACzcAUg,COURSE,Soul Beliefs: Causes and Consequences - Unit 1: Historical Foundations,25,4.527472527,47220,364,Rutgers the State University of New Jersey,Mixed,https://www.coursera.org/learn/soulbeliefs,TRUE
2306,ZQDT5AS2EeWmBSIAC9UI2A,ZQDT5AS2EeWmBSIAC9UI2A,COURSE,Fundamentals of Rehearsing Music Ensembles,21,4.827586207,12799,261,The University of North Carolina at Chapel Hill,Mixed,https://www.coursera.org/learn/music-ensembles,TRUE
2307,5DU8rIkHEeeFJw6thnHvMg,5DU8rIkHEeeFJw6thnHvMg,COURSE,Cyber-Physical Systems: Modeling and Simulation,20,4.666666667,3045,18,"University of California, Santa Cruz",Intermediate,https://www.coursera.org/learn/cyber-physical-systems-1,TRUE
2308,eDu3y3Q7EeWKsgrp3VnvAw,eDu3y3Q7EeWKsgrp3VnvAw,COURSE,Website Optimization Client Report Project,12,4.777777778,3337,90,"University of California, Davis",Intermediate,https://www.coursera.org/learn/seo-project,TRUE
2309,VVX5tvcOEee3uhJW7jRYrg,VVX5tvcOEee3uhJW7jRYrg,COURSE,Auditing II: The Practice of Auditing,26,4.684210526,2008,19,University of Illinois at Urbana-Champaign,Mixed,https://www.coursera.org/learn/auditing-part2-the-practice,TRUE
2310,RwznMeX3Eeee0grgesqvUg,RwznMeX3Eeee0grgesqvUg,COURSE,Monetary Policy in the Asia Pacific,13,4.833333333,2103,42,The Hong Kong University of Science and Technology,Intermediate,https://www.coursera.org/learn/monetary-policy-asia-pacific,TRUE
2311,HivnY-KfEeaKBwrG-FP2zg,HivnY-KfEeaKBwrG-FP2zg,COURSE,Customer Insights: Quantitative Techniques,10,4.285714286,2706,14,University of Illinois at Urbana-Champaign,Mixed,https://www.coursera.org/learn/quantitative-customer-insights,TRUE
2312,7vYbccxZEeWBKQplU3nsJQ,7vYbccxZEeWBKQplU3nsJQ,COURSE,Humanitarian communication : Addressing key challenges,14,4.660550459,6057,109,University of Geneva,Intermediate,https://www.coursera.org/learn/humanitarian-communication,TRUE
2313,3l6oe5rMEeajJhIEs83WWg,3l6oe5rMEeajJhIEs83WWg,COURSE,Six Sigma Advanced Analyze Phase,6,4.719367589,3327,253,University System of Georgia,Intermediate,https://www.coursera.org/learn/six-sigma-analyze-advanced,TRUE
2314,3Mf1LkHGEeWpogr5ZO8qxQ,3Mf1LkHGEeWpogr5ZO8qxQ,COURSE,"Making Successful Decisions through the Strategy, Law & Ethics Model",16,4.791666667,12074,168,University of Michigan,Beginner,https://www.coursera.org/learn/strategy-law-ethics,TRUE
2315,v-MRpkhJEeW8cBKtDAegYw,v-MRpkhJEeW8cBKtDAegYw,COURSE,計算機程式設計 (Computer Programming),22,4.791970803,14978,274,National Taiwan University,Mixed,https://www.coursera.org/learn/c-bian-cheng,TRUE
2316,_AAoM1DLEeW02w4zzsdA1Q,_AAoM1DLEeW02w4zzsdA1Q,COURSE,Desarrollando tu musicalidad,19,4.791540785,10570,331,Berklee College of Music,Beginner,https://www.coursera.org/learn/desarrollo-musicalidad,TRUE
2317,XosatFKUEeWEHRLwpfV5DQ,XosatFKUEeWEHRLwpfV5DQ,COURSE,The Role of Global Capital Markets,13,4.557077626,13530,438,The University of Melbourne,Mixed,https://www.coursera.org/learn/capital-markets,TRUE
2319,OdCMA6NeEeWw6Q7sxrDlWQ,OdCMA6NeEeWw6Q7sxrDlWQ,COURSE,Agile Development in Practice (Project-centered Course),12,4.6796875,5828,128,University of Virginia,Intermediate,https://www.coursera.org/learn/uva-darden-agile-development-capstone,TRUE
2321,77MKqockEee5sQp-c2T9xg,77MKqockEee5sQp-c2T9xg,COURSE,Контекстная реклама. Google AdWords,15,4.644171779,4411,163,National Research University Higher School of Economics,Intermediate,https://www.coursera.org/learn/kontextnaya-reklama-google-adwords,TRUE
2322,5HBkkNZEEeau6wpUmreBng,5HBkkNZEEeau6wpUmreBng,COURSE,機器人學一 (Robotics (1)),36,4.7,5011,40,National Taiwan University,Beginner,https://www.coursera.org/learn/robotics1,TRUE
2324,2N_HamBZEeiacApwcVRTJg,2N_HamBZEeiacApwcVRTJg,COURSE,Preventative Healthcare for the Newborn Baby,6,4.754385965,1601,57,University of Colorado Boulder,Beginner,https://www.coursera.org/learn/preventive-healthcare-newborn-baby,TRUE
2325,a7tSM-CqEeeG5A4u_t9Tsg,a7tSM-CqEeeG5A4u_t9Tsg,COURSE,Маркетинг инновационных продуктов,32,4.914285714,3857,35,Moscow Institute of Physics and Technology,Beginner,https://www.coursera.org/learn/marketing-innov-produktov,TRUE
2326,_BxZCaLCEea6ewpNIfaHoA,_BxZCaLCEea6ewpNIfaHoA,COURSE,First Steps in Making the Business Case for Sustainability,24,4.655172414,2161,29,University of Colorado Boulder,Beginner,https://www.coursera.org/learn/sustainable-business,TRUE
2327,WM6vmONeEea9axKK2AGYJA,WM6vmONeEea9axKK2AGYJA,COURSE,Python Data Visualization,8,4.769953052,7317,213,Rice University,Beginner,https://www.coursera.org/learn/python-visualization,TRUE
2328,W-ayAiM9EeSjriIACzaDig,W-ayAiM9EeSjriIACzaDig,COURSE,Property and Liability: An Introduction to Law and Economics,11,4.617449664,38338,298,Wesleyan University,Mixed,https://www.coursera.org/learn/property-law-and-economics,TRUE
2329,EfvjN5XvEeSqQiIACyEY7w,EfvjN5XvEeSqQiIACyEY7w,COURSE,"Grow to Greatness: Smart Growth for Private Businesses, Part I",12,4.723542117,61453,463,University of Virginia,Mixed,https://www.coursera.org/learn/uva-darden-smart-growth-strategy-1,TRUE
2330,BdJzI9bMEeexYA6VdNDGNg,BdJzI9bMEeexYA6VdNDGNg,COURSE,IT Infrastructure and Emerging Trends,12,4.738095238,1966,42,University of Minnesota,Beginner,https://www.coursera.org/learn/it-infrastructure-and-emerging-trends,TRUE
2333,jDGDrT6wEeaDtA7V-fOzBw,jDGDrT6wEeaDtA7V-fOzBw,COURSE,Introduction to Enumerative Combinatorics,35,4.616438356,6849,73,National Research University Higher School of Economics,Intermediate,https://www.coursera.org/learn/enumerative-combinatorics,TRUE
2334,eIaYHeycEeiBlgrG192REg,eIaYHeycEeiBlgrG192REg,COURSE,Спортивное программирование,21,4.722222222,1583,18,National Research Tomsk State University,Beginner,https://www.coursera.org/learn/sportivnoe-programmirovanie,TRUE
2335,Qj-ZfiUAEeWxbhIkPfddLQ,Qj-ZfiUAEeWxbhIkPfddLQ,COURSE,Desarrollo de Videojuegos en Unity: Una Introducción,30,4.452054795,18119,219,Universidad de los Andes,Beginner,https://www.coursera.org/learn/desarrollo-videojuegos-unity,TRUE
2336,QbneQTREEeelyAr7KaZzrA,QbneQTREEeelyAr7KaZzrA,COURSE,"Revolutionary Ideas: Utility, Justice, Equality, Freedom",21,4.714285714,2009,14,Rutgers the State University of New Jersey,Beginner,https://www.coursera.org/learn/revolutionary-ideas-utility-justice-equality-freedom,TRUE
2337,KzTkolCEEeWxCwowHhzTpQ,KzTkolCEEeWxCwowHhzTpQ,COURSE,Academic Information Seeking,6,4.576086957,9978,184,University of Copenhagen,Mixed,https://www.coursera.org/learn/academicinfoseek,TRUE
2338,A1wN_iXMEeeikAo7i2uNUg,A1wN_iXMEeeikAo7i2uNUg,COURSE,Квантовые вычисления (Quantum computing),12,4.769230769,3532,39,Saint Petersburg State University,Mixed,https://www.coursera.org/learn/kvantovyye-vychisleniya,TRUE
2339,zPTTgL_xEeejoA6gkzed5A,zPTTgL_xEeejoA6gkzed5A,COURSE,Capital Markets and Financial Institutions – How to Survive Them,27,4.6,3158,15,Moscow Institute of Physics and Technology,Intermediate,https://www.coursera.org/learn/capital-markets-and-financial-institutions,TRUE
2340,rG2_rScYEeWP8AqYi9cmiw,rG2_rScYEeWP8AqYi9cmiw,COURSE,Uso de técnicas estadísticas para el análisis de datos,13,4.246575342,20261,219,Tecnológico de Monterrey,Mixed,https://www.coursera.org/learn/datos-tecnicas,TRUE
2341,_3FDkYE5EeWuHwqbqMyacw,_3FDkYE5EeWuHwqbqMyacw,COURSE,International B2B (Business to Business) Marketing,6,4.565022422,9316,223,Yonsei University,Mixed,https://www.coursera.org/learn/b2b-marketing,TRUE
2342,Vrih-AYnEeWJMSIAC7Jl0w,Vrih-AYnEeWJMSIAC7Jl0w,COURSE,Network Analysis in Systems Biology,28,4.525925926,12393,135,Icahn School of Medicine at Mount Sinai,Intermediate,https://www.coursera.org/learn/network-biology,TRUE
2343,8C4ajbmJEeax1A7oeyrOxg,8C4ajbmJEeax1A7oeyrOxg,COURSE,Cyber Threats and Attack Vectors,12,4.641509434,4599,212,University of Colorado Boulder,Beginner,https://www.coursera.org/learn/cyber-threats-attack-vectors,TRUE
2344,6VIQlm6rEeSDGiIAC1sNTA,6VIQlm6rEeSDGiIAC1sNTA,COURSE,Global Health: An Interdisciplinary Overview,19,4.614942529,11470,174,University of Geneva,Mixed,https://www.coursera.org/learn/global-health-overview,TRUE
2345,wNpXSI7-EeW93wo8Ha4kow,wNpXSI7-EeW93wo8Ha4kow,COURSE,¿Cómo construir mi modelo de negocio?,15,4.776,13134,125,Universidad de los Andes,Beginner,https://www.coursera.org/learn/modelo-negocio,TRUE
2346,jIaMzuYjEeWomRIq0eOZbw,jIaMzuYjEeWomRIq0eOZbw,COURSE,Introduction to Neurohacking In R,12,4.603351955,13549,179,Johns Hopkins University,Intermediate,https://www.coursera.org/learn/neurohacking,TRUE
2347,fn8bXXezEeeobg7O-NRcDA,fn8bXXezEeeobg7O-NRcDA,COURSE,Strategic Business Management - Macroeconomics,41,4.789473684,5027,38,"University of California, Irvine",Beginner,https://www.coursera.org/learn/strategic-business-management-macroeconomics,TRUE
2349,_WUVFwpFEeafmAoLZ2pYtw,_WUVFwpFEeafmAoLZ2pYtw,COURSE,Grant Proposal,21,4.571428571,6709,35,Moscow Institute of Physics and Technology,Intermediate,https://www.coursera.org/learn/grant-proposal,TRUE
2350,V5SinKHsEeSqoSIACzsKQg,V5SinKHsEeSqoSIACzsKQg,COURSE,The Challenges of Global Health,10,4.755376344,22359,372,Duke University,Beginner,https://www.coursera.org/learn/global-health,TRUE
2351,RHqu-gKaEeijwg6Q7AfPog,RHqu-gKaEeijwg6Q7AfPog,COURSE,Физическая химия,23,4.684210526,2462,19,Novosibirsk State University ,Intermediate,https://www.coursera.org/learn/fizicheskaya-khimiya,TRUE
2353,MXcK-3EiEeWbbw5cIAKQrw,MXcK-3EiEeWbbw5cIAKQrw,COURSE,Geospatial Analysis Project,13,4.84516129,3288,155,"University of California, Davis",Mixed,https://www.coursera.org/learn/gis-capstone,TRUE
2355,y9cRQS5YEemZvxKL2M8ZqA,y9cRQS5YEemZvxKL2M8ZqA,COURSE,SQL for Data Science Capstone Project,17,NA,275,0,"University of California, Davis",Intermediate,https://www.coursera.org/learn/sql-data-science-capstone,TRUE
2356,urHGGbCNEeiFTA7bwPBOQA,urHGGbCNEeiFTA7bwPBOQA,COURSE,"Emergency Care: Pregnancy, Infants, and Children",18,4.911764706,1387,34,University of Colorado Boulder,Beginner,https://www.coursera.org/learn/emergency-care-pregnancy-infants-children,TRUE
2358,iJLs_iBUEeWibgoGfGzczQ,iJLs_iBUEeWibgoGfGzczQ,COURSE,Las estaciones del año y el clima,11,4.791044776,15746,268,Universidad Nacional Autónoma de México,Mixed,https://www.coursera.org/learn/estaciones-clima,TRUE
2359,fqVFH2MHEeaMZBK2pChIVQ,fqVFH2MHEeaMZBK2pChIVQ,COURSE,Speaking to Inspire: Ceremonial and Motivational Speeches,18,4.697674419,11077,43,University of Washington,Beginner,https://www.coursera.org/learn/speak-to-inspire-ceremonial-motivational-speeches,TRUE
2360,alJRh0cPEeaeRgqQhMBV5Q,alJRh0cPEeaeRgqQhMBV5Q,COURSE,Valuation for Startups Using Discounted Cash Flows Approach,12,4.319277108,6431,166,Yonsei University,Beginner,https://www.coursera.org/learn/discounted-cash-flow,TRUE
2361,WFRV5ZVGEeaPOA7y0lv8VQ,WFRV5ZVGEeaPOA7y0lv8VQ,COURSE,Wood Science: Beyond Building,10,4.664,4745,125,West Virginia University,Beginner,https://www.coursera.org/learn/wood-science,TRUE
2362,S6KvurpuEeW6YA7MjVrgzw,S6KvurpuEeW6YA7MjVrgzw,COURSE,基于Unity引擎的游戏开发基础,33,4.623655914,11046,93,Fudan University,Beginner,https://www.coursera.org/learn/unity-yinqing-youxi-kaifa,TRUE
